,Datetime,Zone,actual,pred,rmse
273,2015-06-23 02:00:00,Upper East Side,180.0,107.68255259999998,95.4038767358616
274,2015-06-23 02:00:00,Upper West Side,174.0,102.33025199999999,70.95362614909723
275,2015-06-23 02:00:00,Vinegar Hill,1.0,1.6966852,4.9811179006426585
276,2015-06-23 02:00:00,Washington Heights,24.0,9.732455999999999,8.862578357413025
277,2015-06-23 02:00:00,West Village,92.0,31.331557999999998,74.4851596938113
278,2015-06-23 02:00:00,Williamsburg,138.0,89.6585925,55.46187256884428
279,2015-06-23 02:00:00,Windsor Terrace,0.0,0.6425133000000001,3.5064260939825203
280,2015-06-23 02:00:00,Woodhaven,1.0,0.5284631,1.711797460774502
281,2015-06-23 02:00:00,Woodside,3.0,1.8007004,3.158947385794056
282,2015-06-23 03:00:00,Astoria,16.0,10.891264399999999,11.620707378694139
283,2015-06-23 03:00:00,Battery Park City,7.0,4.239372299999999,13.687420884961906
284,2015-06-23 03:00:00,Bay Ridge,1.0,1.0002877000000001,4.252976351413535
285,2015-06-23 03:00:00,Bayside,4.0,0.5385936,1.6364236762131057
286,2015-06-23 03:00:00,Bedford-Stuyvesant,39.0,20.2781946,16.316025575083504
287,2015-06-23 03:00:00,Belmont,1.0,0.28620672,1.6957978757025234
288,2015-06-23 03:00:00,Bensonhurst,0.0,0.2271151,2.1266530099798406
289,2015-06-23 03:00:00,Boerum Hill,2.0,2.3364289,7.164137913226434
290,2015-06-23 03:00:00,Borough Park,0.0,0.45383072,3.22180614066215
291,2015-06-23 03:00:00,Brooklyn Heights,1.0,2.116108,5.923462041269338
292,2015-06-23 03:00:00,Brownsville,1.0,0.4850928,2.0496675424813207
293,2015-06-23 03:00:00,Bushwick,40.0,21.2744722,18.0121190791668
294,2015-06-23 03:00:00,Canarsie,4.0,0.97018987,2.6771070176887664
295,2015-06-23 03:00:00,Carroll Gardens,4.0,1.158108,4.995122133980957
296,2015-06-23 03:00:00,Central Park,0.0,0.36262986,7.3890272547657565
297,2015-06-23 03:00:00,Chelsea,58.0,38.26857,60.83031713351858
298,2015-06-23 03:00:00,Chinatown,1.0,2.50932,6.259611586487543
299,2015-06-23 03:00:00,Civic Center,14.0,7.809241,31.846871890582158
300,2015-06-23 03:00:00,Clinton Hill,72.0,45.9067278,58.478640128027
301,2015-06-23 03:00:00,Cobble Hill,1.0,0.7294991,3.4757702140575244
302,2015-06-23 03:00:00,Columbia St,1.0,0.19864607,2.3120801622100644
303,2015-06-23 03:00:00,Concourse,1.0,0.414517,8.18372943842629
304,2015-06-23 03:00:00,Corona,0.0,0.5339645000000001,1.831514757502101
305,2015-06-23 03:00:00,Crown Heights,14.0,8.92538172,14.083653092563917
306,2015-06-23 03:00:00,Ditmars Steinway,2.0,2.1104564999999997,4.8224847458195415
307,2015-06-23 03:00:00,Downtown Brooklyn,1.0,2.1072083,5.277874501048974
308,2015-06-23 03:00:00,Dyker Heights,0.0,0.2509569,1.7854236203287617
309,2015-06-23 03:00:00,East Elmhurst,0.0,0.58373874,2.325145370405893
310,2015-06-23 03:00:00,East Flatbush,24.0,5.05064529,9.091582803254672
311,2015-06-23 03:00:00,East Harlem,12.0,7.059888999999999,13.09308947464283
312,2015-06-23 03:00:00,East New York,3.0,0.56799924,2.422936980320916
313,2015-06-23 03:00:00,East Village,60.0,33.7354756,50.69184551648319
314,2015-06-23 03:00:00,Elmhurst,2.0,4.65633014,4.744552118350919
315,2015-06-23 03:00:00,Financial District,52.0,32.441178799999996,30.783155392398704
316,2015-06-23 03:00:00,Flatbush,4.0,2.1821412999999996,6.379575325669541
317,2015-06-23 03:00:00,Flatiron District,7.0,7.254814,22.01531944664514
318,2015-06-23 03:00:00,Flatlands,2.0,1.1152672,2.548479554164889
319,2015-06-23 03:00:00,Flushing,10.0,3.0120627,4.774484441537053
320,2015-06-23 03:00:00,Forest Hills,2.0,1.8796661,3.8842943425192575
321,2015-06-23 03:00:00,Fort Greene,3.0,2.6100912,7.284382066058796
322,2015-06-23 03:00:00,Glendale,0.0,0.34889773,2.0038408185051493
323,2015-06-23 03:00:00,Gowanus,5.0,0.7149646,7.907870655286484
324,2015-06-23 03:00:00,Gramercy,52.0,22.681253,63.79172786455595
325,2015-06-23 03:00:00,Greenpoint,8.0,5.569761,10.94035498384401
